cnes_codigo,municipio_codigo_6,municipio_nome,uf_sigla,latitude,longitude,centroide_lat,centroide_lon,spatial_resolution_final,spatial_source,geocode_quality,dist_km_to_expected_municipio,candidate_downgrade_to_municipio
9472339,140010,Boa Vista,RR,-23.4647655,-46.8584264,3.1177857490675653,-60.71798654518374,cep,nominatim_cep,aproximado_por_cep,3315.428452070188,True
2566206,140010,Boa Vista,RR,-23.4647655,-46.8584264,3.1177857490675653,-60.71798654518374,cep,nominatim_cep,aproximado_por_cep,3315.428452070188,True
2566168,140010,Boa Vista,RR,-23.4647655,-46.8584264,3.1177857490675653,-60.71798654518374,cep,nominatim_cep,aproximado_por_cep,3315.428452070188,True
2458675,211120,São José de Ribamar,MA,-29.1536887,-51.1933753,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,3048.411086506877,True
2517248,211120,São José de Ribamar,MA,-29.1536887,-51.1933753,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,3048.411086506877,True
6826393,211130,São Luís,MA,-29.1536887,-51.1933753,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,3038.121338643743,True
2529556,230760,Limoeiro do Norte,CE,-29.1536887,-51.1933753,-5.150309991976327,-38.05613160055038,cep,nominatim_cep,aproximado_por_cep,3005.7530106915247,True
2527707,230760,Limoeiro do Norte,CE,-29.1536887,-51.1933753,-5.150309991976327,-38.05613160055038,cep,nominatim_cep,aproximado_por_cep,3005.7530106915247,True
9247971,230760,Limoeiro do Norte,CE,-29.1536887,-51.1933753,-5.150309991976327,-38.05613160055038,cep,nominatim_cep,aproximado_por_cep,3005.7530106915247,True
3581748,130420,Tefé,AM,-23.4647655,-46.8584264,-4.472510283832752,-65.53157713248581,cep,nominatim_cep,aproximado_por_cep,2910.929757829015,True
2016141,130420,Tefé,AM,-23.4647655,-46.8584264,-4.472510283832752,-65.53157713248581,cep,nominatim_cep,aproximado_por_cep,2910.929757829015,True
2343843,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
2343681,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
2343703,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
7985509,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
2636050,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
2343754,260940,Moreno,PE,-29.1536887,-51.1933753,-8.144038981395974,-35.14628902881571,cep,nominatim_cep,aproximado_por_cep,2875.9121329491604,True
2013320,130353,Presidente Figueiredo,AM,-23.4647655,-46.8584264,-1.3705121801375006,-59.98969581253171,cep,nominatim_cep,aproximado_por_cep,2835.4357066469383,True
2428385,260010,Afogados da Ingazeira,PE,-29.1536887,-51.1933753,-7.737280891376835,-37.618268657301904,cep,nominatim_cep,aproximado_por_cep,2772.811863250428,True
2429438,260010,Afogados da Ingazeira,PE,-29.1536887,-51.1933753,-7.737280891376835,-37.618268657301904,cep,nominatim_cep,aproximado_por_cep,2772.811863250428,True
2499657,260100,Angelim,PE,-29.1536887,-51.1933753,-8.89126639920205,-36.2767323417719,cep,nominatim_cep,aproximado_por_cep,2738.389842174915,True
2013495,130210,Japurá,AM,-15.8032581,-47.8854767,-1.6967756384899415,-68.32266086141198,cep,nominatim_cep,aproximado_por_cep,2734.329670005081,True
6421385,130260,Manaus,AM,-23.4647655,-46.8584264,-2.6257166976075133,-60.259777591991124,cep,nominatim_cep,aproximado_por_cep,2729.3325918572696,True
2018004,130260,Manaus,AM,-23.4647655,-46.8584264,-2.6257166976075133,-60.259777591991124,cep,nominatim_cep,aproximado_por_cep,2729.3325918572696,True
2012766,130260,Manaus,AM,-23.4647655,-46.8584264,-2.6257166976075133,-60.259777591991124,cep,nominatim_cep,aproximado_por_cep,2729.3325918572696,True
2002019,120040,Rio Branco,AC,-23.4647655,-46.8584264,-10.066457072811021,-68.37157466172916,cep,nominatim_cep,aproximado_por_cep,2725.8156416251863,True
2316080,150250,Chaves,PA,-23.4647655,-46.8584264,-0.03258247333296129,-49.83776705021499,cep,nominatim_cep,aproximado_por_cep,2625.333250199084,True
2721643,270710,Piranhas,AL,-29.1536887,-51.1933753,-9.526087899266285,-37.725064606127155,cep,nominatim_cep,aproximado_por_cep,2594.650208688005,True
3210243,130340,Parintins,AM,-23.4647655,-46.8584264,-2.6880608637125936,-56.85466576964671,cep,nominatim_cep,aproximado_por_cep,2548.419066902346,True
2313049,150070,Anajás,PA,-23.4647655,-46.8584264,-0.827174632155799,-49.96133640521018,cep,nominatim_cep,aproximado_por_cep,2539.3507390584805,True
5788013,140010,Boa Vista,RR,-15.8032581,-47.8854767,3.1177857490675653,-60.71798654518374,cep,nominatim_cep,aproximado_por_cep,2533.496366531318,True
2329905,150680,Santarém,PA,-23.4647655,-46.8584264,-2.679419004787972,-55.238402842671306,cep,nominatim_cep,aproximado_por_cep,2480.927856076044,True
2329891,150680,Santarém,PA,-23.4647655,-46.8584264,-2.679419004787972,-55.238402842671306,cep,nominatim_cep,aproximado_por_cep,2480.927856076044,True
5585422,150680,Santarém,PA,-23.4647655,-46.8584264,-2.679419004787972,-55.238402842671306,cep,nominatim_cep,aproximado_por_cep,2480.927856076044,True
7530005,150680,Santarém,PA,-23.4647655,-46.8584264,-2.679419004787972,-55.238402842671306,cep,nominatim_cep,aproximado_por_cep,2480.927856076044,True
2333163,150140,Belém,PA,-23.4647655,-46.8584264,-1.240707997277136,-48.459917070189356,cep,nominatim_cep,aproximado_por_cep,2477.229525035207,True
2333201,150140,Belém,PA,-23.4647655,-46.8584264,-1.240707997277136,-48.459917070189356,cep,nominatim_cep,aproximado_por_cep,2477.229525035207,True
2332981,150140,Belém,PA,-23.4647655,-46.8584264,-1.240707997277136,-48.459917070189356,cep,nominatim_cep,aproximado_por_cep,2477.229525035207,True
6568343,280350,Lagarto,SE,-29.1536887,-51.1933753,-10.902700614157194,-37.66441065467802,cep,nominatim_cep,aproximado_por_cep,2468.0621995688107,True
2421518,280350,Lagarto,SE,-29.1536887,-51.1933753,-10.902700614157194,-37.66441065467802,cep,nominatim_cep,aproximado_por_cep,2468.0621995688107,True
2615843,150280,Curralinho,PA,-23.4647655,-46.8584264,-1.5834743464105936,-49.9880133543784,cep,nominatim_cep,aproximado_por_cep,2456.3606397173853,True
2708914,130220,Juruá,AM,-15.8032581,-47.8854767,-3.525335484315289,-66.3078942098313,cep,nominatim_cep,aproximado_por_cep,2433.90268826136,True
2013568,130195,Itamarati,AM,-15.8032581,-47.8854767,-6.683240168236736,-68.11461104518789,cep,nominatim_cep,aproximado_por_cep,2425.3401785647666,True
2332469,150100,Aveiro,PA,-23.4647655,-46.8584264,-3.667329534484344,-56.016384302672215,cep,nominatim_cep,aproximado_por_cep,2411.2976313118443,True
2622319,150275,Concórdia do Pará,PA,-23.4647655,-46.8584264,-1.8816992434050879,-47.97465994655484,cep,nominatim_cep,aproximado_por_cep,2402.938938743864,True
2018381,130350,Pauini,AM,-15.8032581,-47.8854767,-7.758276936580879,-68.20000578190282,cep,nominatim_cep,aproximado_por_cep,2383.0191136833814,True
6568890,130350,Pauini,AM,-15.8032581,-47.8854767,-7.758276936580879,-68.20000578190282,cep,nominatim_cep,aproximado_por_cep,2383.0191136833814,True
7756240,130350,Pauini,AM,-15.8032581,-47.8854767,-7.758276936580879,-68.20000578190282,cep,nominatim_cep,aproximado_por_cep,2383.0191136833814,True
2426242,230640,Itapipoca,CE,-23.4647655,-46.8584264,-3.394570509576733,-39.5982325283236,cep,nominatim_cep,aproximado_por_cep,2364.2379838912557,True
9526293,230440,Fortaleza,CE,-23.4647655,-46.8584264,-3.7858355306379634,-38.52799397700403,cep,nominatim_cep,aproximado_por_cep,2364.136641475124,True
3916855,230440,Fortaleza,CE,-23.4647655,-46.8584264,-3.7858355306379634,-38.52799397700403,cep,nominatim_cep,aproximado_por_cep,2364.136641475124,True
5572924,150095,Aurora do Pará,PA,-23.4647655,-46.8584264,-2.2311584452336137,-47.72630657394536,cep,nominatim_cep,aproximado_por_cep,2362.918442026318,True
2723816,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
7077971,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2562545,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2562626,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2562421,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2561808,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2561735,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2723867,230370,Caucaia,CE,-23.4647655,-46.8584264,-3.7835720572856375,-38.8096705773582,cep,nominatim_cep,aproximado_por_cep,2353.084338500089,True
2372061,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
9411798,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
2372274,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
2372053,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
2372037,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
2372169,230765,Maracanaú,CE,-23.4647655,-46.8584264,-3.8745336703210187,-38.627132389306695,cep,nominatim_cep,aproximado_por_cep,2350.937465611651,True
2365154,220770,Parnaíba,PI,-23.4647655,-46.8584264,-2.9591423606844773,-41.75344841543573,cep,nominatim_cep,aproximado_por_cep,2345.319205514947,True
2373270,230970,Pacatuba,CE,-23.4647655,-46.8584264,-3.952306357201258,-38.5971655954629,cep,nominatim_cep,aproximado_por_cep,2344.1014311602103,True
2458705,211120,São José de Ribamar,MA,-23.4647655,-46.8584264,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,2341.4023300136864,True
2531089,211120,São José de Ribamar,MA,-23.4647655,-46.8584264,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,2341.4023300136864,True
2517264,211120,São José de Ribamar,MA,-23.4647655,-46.8584264,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,2341.4023300136864,True
6847587,211120,São José de Ribamar,MA,-23.4647655,-46.8584264,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,2341.4023300136864,True
3052605,211120,São José de Ribamar,MA,-23.4647655,-46.8584264,-2.5742518479227634,-44.13051880876735,cep,nominatim_cep,aproximado_por_cep,2341.4023300136864,True
2017768,130002,Alvarães,AM,-15.8032581,-47.8854767,-3.6951762261816867,-65.32450970376823,cep,nominatim_cep,aproximado_por_cep,2334.402325791049,True
2016451,130002,Alvarães,AM,-15.8032581,-47.8854767,-3.6951762261816867,-65.32450970376823,cep,nominatim_cep,aproximado_por_cep,2334.402325791049,True
2481553,230523,Horizonte,CE,-23.4647655,-46.8584264,-4.102183804432703,-38.46500400637853,cep,nominatim_cep,aproximado_por_cep,2334.0450377958496,True
7381158,230523,Horizonte,CE,-23.4647655,-46.8584264,-4.102183804432703,-38.46500400637853,cep,nominatim_cep,aproximado_por_cep,2334.0450377958496,True
6851312,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2697718,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2646668,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2646536,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2697971,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
3344614,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2456958,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2702886,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2464276,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2309475,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2308800,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2456907,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2456915,211130,São Luís,MA,-23.4647655,-46.8584264,-2.63367990071314,-44.28090203111629,cep,nominatim_cep,aproximado_por_cep,2332.863428246671,True
2554798,230770,Maranguape,CE,-23.4647655,-46.8584264,-4.006644292124511,-38.812100451129446,cep,nominatim_cep,aproximado_por_cep,2329.8219470583604,True
2616181,150835,Vitória do Xingu,PA,-23.4647655,-46.8584264,-3.135272441664602,-51.974003607841944,cep,nominatim_cep,aproximado_por_cep,2326.518168389704,True
2653923,240810,Natal,RN,-23.4647655,-46.8584264,-5.803178187345502,-35.22884612438955,cep,nominatim_cep,aproximado_por_cep,2325.2941396275523,True
6531288,240810,Natal,RN,-23.4647655,-46.8584264,-5.803178187345502,-35.22884612438955,cep,nominatim_cep,aproximado_por_cep,2325.2941396275523,True
3184595,240810,Natal,RN,-23.4647655,-46.8584264,-5.803178187345502,-35.22884612438955,cep,nominatim_cep,aproximado_por_cep,2325.2941396275523,True
2012502,130070,Boca do Acre,AM,-15.8032581,-47.8854767,-8.772493795207208,-68.04881591684968,cep,nominatim_cep,aproximado_por_cep,2324.042203884626,True
2360411,150800,Tomé-Açu,PA,-23.4647655,-46.8584264,-2.6360035586248696,-48.26763095622812,cep,nominatim_cep,aproximado_por_cep,2321.0132735737775,True
9145354,150800,Tomé-Açu,PA,-23.4647655,-46.8584264,-2.6360035586248696,-48.26763095622812,cep,nominatim_cep,aproximado_por_cep,2321.0132735737775,True
2313731,150800,Tomé-Açu,PA,-23.4647655,-46.8584264,-2.6360035586248696,-48.26763095622812,cep,nominatim_cep,aproximado_por_cep,2321.0132735737775,True
2375664,241200,São Gonçalo do Amarante,RN,-23.4647655,-46.8584264,-5.787739701371722,-35.3647931255922,cep,nominatim_cep,aproximado_por_cep,2319.0084324234745,True
3264866,241200,São Gonçalo do Amarante,RN,-23.4647655,-46.8584264,-5.787739701371722,-35.3647931255922,cep,nominatim_cep,aproximado_por_cep,2319.0084324234745,True
2473232,240325,Parnamirim,RN,-23.4647655,-46.8584264,-5.91433008506423,-35.23011429063484,cep,nominatim_cep,aproximado_por_cep,2314.658004897863,True
2416778,240325,Parnamirim,RN,-23.4647655,-46.8584264,-5.91433008506423,-35.23011429063484,cep,nominatim_cep,aproximado_por_cep,2314.658004897863,True
2473275,240325,Parnamirim,RN,-23.4647655,-46.8584264,-5.91433008506423,-35.23011429063484,cep,nominatim_cep,aproximado_por_cep,2314.658004897863,True
7885199,240325,Parnamirim,RN,-23.4647655,-46.8584264,-5.91433008506423,-35.23011429063484,cep,nominatim_cep,aproximado_por_cep,2314.658004897863,True
2372843,230110,Aracati,CE,-23.4647655,-46.8584264,-4.681112187384478,-37.68546010994449,cep,nominatim_cep,aproximado_por_cep,2308.836889621583,True
2372967,230110,Aracati,CE,-23.4647655,-46.8584264,-4.681112187384478,-37.68546010994449,cep,nominatim_cep,aproximado_por_cep,2308.836889621583,True
2000857,120040,Rio Branco,AC,-15.8032581,-47.8854767,-10.066457072811021,-68.37157466172916,cep,nominatim_cep,aproximado_por_cep,2308.3608380514793,True
6439837,120040,Rio Branco,AC,-15.8032581,-47.8854767,-10.066457072811021,-68.37157466172916,cep,nominatim_cep,aproximado_por_cep,2308.3608380514793,True
3046354,120040,Rio Branco,AC,-15.8032581,-47.8854767,-10.066457072811021,-68.37157466172916,cep,nominatim_cep,aproximado_por_cep,2308.3608380514793,True
6266665,230610,Irauçuba,CE,-23.4647655,-46.8584264,-3.8657672173653217,-39.81761623832702,cep,nominatim_cep,aproximado_por_cep,2306.8174921320074,True
5360374,231290,Sobral,CE,-23.4647655,-46.8584264,-3.811180690733823,-40.22774275444473,cep,nominatim_cep,aproximado_por_cep,2298.5414516225937,True
3021114,231290,Sobral,CE,-23.4647655,-46.8584264,-3.811180690733823,-40.22774275444473,cep,nominatim_cep,aproximado_por_cep,2298.5414516225937,True
2467348,291750,Jacobina,BA,-29.1536887,-51.1933753,-11.135101625028346,-40.5685811128174,cep,nominatim_cep,aproximado_por_cep,2286.8803699171435,True
6902235,240800,Mossoró,RN,-23.4647655,-46.8584264,-5.1758277738423395,-37.32553520290087,cep,nominatim_cep,aproximado_por_cep,2275.8876709596416,True
2564033,231180,Russas,CE,-23.4647655,-46.8584264,-4.84863106093971,-38.12944513637448,cep,nominatim_cep,aproximado_por_cep,2271.852699327403,True
7117086,150550,Paragominas,PA,-23.4647655,-46.8584264,-3.202963063695385,-47.60229177221338,cep,nominatim_cep,aproximado_por_cep,2254.429194201972,True
7563701,150550,Paragominas,PA,-23.4647655,-46.8584264,-3.202963063695385,-47.60229177221338,cep,nominatim_cep,aproximado_por_cep,2254.429194201972,True
2318644,150550,Paragominas,PA,-23.4647655,-46.8584264,-3.202963063695385,-47.60229177221338,cep,nominatim_cep,aproximado_por_cep,2254.429194201972,True
9672427,230760,Limoeiro do Norte,CE,-23.4647655,-46.8584264,-5.150309991976327,-38.05613160055038,cep,nominatim_cep,aproximado_por_cep,2244.420285981034,True
2343029,250860,Lucena,PB,-23.4647655,-46.8584264,-6.9188849619806385,-34.91223959521125,cep,nominatim_cep,aproximado_por_cep,2239.1700950222184,True
2597225,250860,Lucena,PB,-23.4647655,-46.8584264,-6.9188849619806385,-34.91223959521125,cep,nominatim_cep,aproximado_por_cep,2239.1700950222184,True
0004081,292740,Salvador,BA,-29.1536887,-51.1933753,-12.873658027433297,-38.51458879226414,cep,nominatim_cep,aproximado_por_cep,2234.108890067274,True
0004170,292740,Salvador,BA,-29.1536887,-51.1933753,-12.873658027433297,-38.51458879226414,cep,nominatim_cep,aproximado_por_cep,2234.108890067274,True
